Date,Region,Product,Units Sold,Price Per Unit,Total Revenue
2025-02-20,South,Product E,154,156.11,24040.940000000002
2025-03-15,East,Product D,86,20.9,1797.3999999999999
2025-01-30,West,Product D,198,146.5,29007.0
2025-02-24,North,Product B,74,309.04,22868.960000000003
2025-03-08,East,Product C,22,114.15,2511.3
2025-03-22,North,Product A,9,226.67,2040.03
2025-01-15,West,Product D,89,86.9,7734.1
2025-04-14,West,Product D,102,164.63,16792.26
2025-03-12,North,Product A,24,379.37,9104.880000000001
2025-01-15,North,Product C,38,291.11,11062.18
2025-04-07,East,Product A,1,93.16,93.16
2025-03-01,North,Product B,136,165.46,22502.56
2025-02-28,South,Product D,126,275.49,34711.74
2025-03-21,West,Product B,53,374.63,19855.39
2025-01-05,North,Product C,94,370.1,34789.4
2025-01-06,South,Product A,52,257.01,13364.52
2025-02-25,East,Product A,12,61.57,738.84
2025-03-05,North,Product A,142,256.97,36489.740000000005
2025-02-05,South,Product E,182,313.74,57100.68
2025-01-19,East,Product E,114,220.34,25118.760000000002
2025-01-27,North,Product C,115,383.94,44153.1
2025-04-12,West,Product C,106,159.16,16870.96
2025-04-28,East,Product A,157,33.25,5220.25
2025-04-27,East,Product E,57,285.19,16255.83
2025-01-20,East,Product C,68,348.11,23671.48
2025-03-12,East,Product A,182,310.91,56585.62
2025-01-23,North,Product A,123,481.06,59170.38
2025-01-19,South,Product B,108,82.64,8925.12
2025-02-21,South,Product E,34,359.56,12225.04
2025-03-06,South,Product E,180,164.18,29552.4
2025-03-03,South,Product C,47,430.65,20240.55
2025-01-25,North,Product D,124,265.53,32925.719999999994
2025-02-05,East,Product C,70,39.38,2756.6000000000004
2025-04-22,East,Product E,36,341.42,12291.12
2025-02-11,South,Product D,63,97.38,6134.94
2025-04-24,North,Product E,129,280.6,36197.4
2025-01-16,South,Product C,77,79.15,6094.55
2025-02-14,West,Product A,149,267.95,39924.549999999996
2025-01-10,North,Product D,68,39.15,2662.2
2025-02-23,East,Product A,135,188.32,25423.2
2025-03-02,West,Product E,21,286.43,6015.03
2025-04-17,North,Product B,86,25.52,2194.72
2025-04-16,North,Product A,160,384.08,61452.799999999996
2025-01-16,West,Product D,125,361.02,45127.5
2025-04-17,South,Product B,160,260.01,41601.6
2025-04-23,North,Product C,146,222.93,32547.780000000002
2025-04-17,East,Product D,83,337.06,27975.98
2025-02-27,South,Product B,6,365.2,2191.2
2025-04-18,North,Product C,121,84.1,10176.099999999999
2025-02-27,North,Product B,98,220.65,21623.7
2025-01-20,South,Product A,86,265.14,22802.039999999997
2025-03-20,South,Product D,34,210.2,7146.799999999999
2025-01-08,East,Product B,113,111.76,12628.880000000001
2025-03-02,South,Product C,156,335.4,52322.399999999994
2025-03-23,East,Product A,160,146.43,23428.800000000003
2025-01-19,East,Product C,199,407.91,81174.09000000001
2025-03-06,North,Product C,182,25.96,4724.72
2025-02-22,West,Product E,199,373.5,74326.5
2025-01-11,West,Product D,142,94.45,13411.9
2025-01-27,East,Product C,200,171.46,34292.0
2025-01-14,North,Product D,54,28.57,1542.78
2025-01-19,West,Product C,58,262.16,15205.28
2025-04-25,South,Product E,183,26.75,4895.25
2025-01-01,West,Product C,64,128.7,8236.8
2025-01-21,West,Product A,49,48.46,2374.54
2025-04-03,West,Product B,61,287.15,17516.149999999998
2025-01-09,West,Product D,106,297.21,31504.26
2025-04-02,West,Product E,92,329.39,30303.879999999997
2025-03-12,South,Product C,197,168.99,33291.03
2025-03-20,North,Product B,84,461.46,38762.64
2025-04-16,East,Product A,163,234.24,38181.12
2025-01-21,North,Product C,154,143.6,22114.399999999998
2025-02-21,East,Product C,29,19.61,568.6899999999999
2025-01-31,South,Product A,43,406.79,17491.97
2025-04-25,South,Product E,113,202.21,22849.73
2025-04-19,North,Product D,81,178.88,14489.279999999999
2025-02-18,East,Product A,34,381.59,12974.06
2025-01-16,East,Product B,59,308.4,18195.6
2025-03-06,East,Product C,6,176.81,1060.8600000000001
2025-02-02,North,Product C,183,219.89,40239.869999999995
2025-02-05,North,Product E,169,52.86,8933.34
2025-05-06,South,Product A,43,435.59,18730.37
2025-04-21,East,Product D,97,51.92,5036.24
2025-01-21,West,Product E,123,137.99,16972.77
2025-05-03,West,Product D,150,194.83,29224.500000000004
2025-01-04,North,Product D,33,438.43,14468.19
2025-04-02,North,Product D,141,343.02,48365.82
2025-02-12,South,Product B,128,258.13,33040.64
2025-01-25,East,Product C,93,106.55,9909.15
2025-02-02,South,Product A,90,62.13,5591.7
2025-04-09,West,Product C,139,432.07,60057.729999999996
2025-02-16,West,Product B,126,296.49,37357.74
2025-03-21,South,Product C,171,349.49,59762.79
2025-01-02,North,Product D,92,196.68,18094.56
2025-04-12,North,Product A,92,82.73,7611.160000000001
2025-02-23,South,Product D,103,247.83,25526.49
2025-04-22,East,Product C,121,368.83,44628.43
2025-02-06,West,Product A,192,494.59,94961.28
2025-04-06,East,Product E,153,351.05,53710.65
2025-04-17,West,Product A,161,154.59,24888.99
2025-02-16,East,Product D,177,92.93,16448.61
2025-01-12,West,Product E,163,256.44,41799.72
2025-03-25,North,Product D,153,198.3,30339.9
2025-02-10,South,Product A,51,39.92,2035.92
2025-04-30,South,Product D,134,70.7,9473.800000000001
2025-03-17,North,Product D,165,270.1,44566.50000000001
2025-02-07,South,Product C,129,495.94,63976.26
2025-04-13,East,Product C,4,381.37,1525.48
2025-02-26,North,Product D,160,281.92,45107.200000000004
2025-03-08,East,Product D,199,294.64,58633.36
2025-01-27,South,Product C,97,313.85,30443.45
2025-03-20,North,Product B,154,179.38,27624.52
2025-04-25,West,Product C,14,269.54,3773.5600000000004
2025-03-21,North,Product B,33,289.93,9567.69
2025-04-23,South,Product A,158,20.6,3254.8
2025-02-25,North,Product D,12,213.41,2560.92
2025-02-22,North,Product A,189,303.98,57452.22
2025-02-18,South,Product C,123,34.82,4282.86
2025-04-30,West,Product E,41,413.41,16949.81
2025-01-25,East,Product D,131,415.06,54372.86
2025-03-23,North,Product E,123,473.3,58215.9
2025-02-19,East,Product E,150,141.9,21285.0
2025-05-06,North,Product C,83,141.08,11709.640000000001
2025-04-28,North,Product E,16,372.02,5952.32
2025-04-07,South,Product A,94,427.61,40195.340000000004
2025-01-01,East,Product D,27,247.32,6677.639999999999
2025-01-23,North,Product E,83,63.12,5238.96
2025-03-20,West,Product A,174,361.34,62873.159999999996
2025-04-25,East,Product E,136,173.63,23613.68
2025-02-07,East,Product E,166,56.88,9442.08
2025-02-19,East,Product C,43,10.38,446.34000000000003
2025-01-25,North,Product A,179,126.69,22677.51
2025-04-22,East,Product D,70,412.41,28868.7
2025-02-05,South,Product D,181,171.05,30960.050000000003
2025-05-05,West,Product B,116,407.28,47244.479999999996
2025-04-23,West,Product B,92,362.99,33395.08
2025-01-24,North,Product A,200,304.55,60910.0
2025-02-18,East,Product C,97,460.25,44644.25
2025-01-26,West,Product B,119,446.76,53164.44
2025-01-08,South,Product A,166,320.59,53217.939999999995
2025-02-14,West,Product C,159,241.45,38390.549999999996
2025-02-18,South,Product C,199,384.98,76611.02
2025-01-10,North,Product E,1,63.98,63.98
2025-01-15,West,Product B,119,139.56,16607.64
2025-03-18,West,Product D,187,268.17,50147.79
2025-01-26,North,Product B,197,200.51,39500.47
2025-02-12,South,Product E,102,397.57,40552.14
2025-02-23,North,Product C,30,348.2,10446.0
2025-01-22,West,Product B,94,250.49,23546.06
2025-04-22,East,Product A,36,398.27,14337.72
2025-01-01,West,Product A,145,458.23,66443.35
2025-05-07,West,Product D,55,434.22,23882.100000000002
2025-02-10,West,Product E,188,439.09,82548.92
2025-01-22,South,Product A,37,335.51,12413.869999999999
2025-01-03,North,Product C,39,481.91,18794.49
2025-03-22,North,Product C,48,164.38,7890.24
2025-01-21,North,Product C,30,413.87,12416.1
2025-03-08,West,Product C,154,261.72,40304.880000000005
2025-02-10,South,Product A,36,401.8,14464.800000000001
2025-03-28,South,Product B,99,97.28,9630.72
2025-01-29,East,Product A,57,405.12,23091.84
2025-01-29,East,Product E,109,81.67,8902.03
2025-05-06,North,Product A,146,336.17,49080.82
2025-01-24,East,Product C,190,378.41,71897.90000000001
2025-03-13,East,Product E,92,400.42,36838.64
2025-03-05,East,Product A,54,203.33,10979.820000000002
2025-03-21,East,Product A,144,247.82,35686.08
2025-03-15,West,Product C,23,262.33,6033.589999999999
2025-04-11,West,Product E,167,90.94,15186.98
2025-02-23,East,Product E,104,42.5,4420.0
2025-03-28,South,Product E,25,475.51,11887.75
2025-02-09,North,Product D,115,180.13,20714.95
2025-05-04,East,Product B,174,244.5,42543.0
2025-01-29,South,Product C,157,138.18,21694.260000000002
2025-02-10,South,Product C,31,293.29,9091.99
2025-03-17,North,Product B,60,486.37,29182.2
2025-03-10,East,Product E,140,170.59,23882.600000000002
2025-02-06,South,Product D,10,256.15,2561.5
2025-02-17,West,Product C,45,190.92,8591.4
2025-04-06,East,Product E,59,48.62,2868.58
2025-04-05,North,Product E,160,156.64,25062.399999999998
2025-02-23,North,Product E,2,289.86,579.72
2025-03-26,West,Product C,91,13.37,1216.6699999999998
2025-01-10,North,Product C,103,265.29,27324.870000000003
2025-02-18,North,Product C,186,487.15,90609.9
2025-01-01,East,Product C,113,341.73,38615.490000000005
2025-03-26,North,Product D,18,312.01,5616.18
2025-04-01,West,Product E,108,350.92,37899.36
2025-01-31,East,Product D,138,276.32,38132.159999999996
2025-01-12,South,Product C,140,176.28,24679.2
2025-01-12,South,Product B,59,31.74,1872.6599999999999
2025-03-31,East,Product E,35,425.97,14908.95
2025-04-12,West,Product E,135,174.97,23620.95
2025-02-26,North,Product D,120,69.46,8335.199999999999
2025-02-09,South,Product E,96,219.66,21087.36
2025-03-22,South,Product C,30,415.99,12479.7
2025-01-22,South,Product C,98,16.26,1593.4800000000002
2025-02-25,East,Product A,58,103.85,6023.299999999999
2025-01-28,North,Product B,36,296.18,10662.48
2025-02-25,West,Product A,65,157.7,10250.5
2025-02-24,West,Product E,131,71.55,9373.05
2025-02-04,West,Product A,198,243.79,48270.42
2025-03-24,West,Product E,127,148.47,18855.69
2025-01-03,East,Product B,92,382.31,35172.52
2025-04-02,South,Product B,92,333.79,30708.68
2025-04-13,South,Product B,136,350.26,47635.36
2025-01-13,East,Product C,184,77.13,14191.919999999998
2025-04-24,East,Product D,27,152.58,4119.660000000001
2025-03-30,North,Product E,49,112.49,5512.009999999999
2025-03-09,North,Product C,128,295.21,37786.88
2025-02-28,East,Product A,193,448.17,86496.81
2025-05-06,South,Product D,183,136.81,25036.23
2025-02-13,West,Product B,4,483.53,1934.12
2025-03-29,East,Product A,102,439.71,44850.42
2025-02-09,East,Product C,40,136.28,5451.2
2025-02-23,South,Product C,45,497.95,22407.75
2025-04-03,North,Product A,34,327.58,11137.72
2025-03-17,West,Product D,199,30.45,6059.55
2025-02-22,North,Product B,8,243.83,1950.64
2025-02-01,North,Product B,44,216.72,9535.68
2025-04-04,East,Product B,144,396.28,57064.31999999999
2025-02-12,East,Product D,196,494.51,96923.95999999999
2025-03-27,West,Product D,54,433.41,23404.140000000003
2025-01-26,North,Product A,32,348.06,11137.92
2025-01-04,South,Product A,128,297.79,38117.12
2025-02-15,East,Product C,115,140.44,16150.6
2025-05-06,East,Product C,115,381.31,43850.65
2025-04-05,East,Product D,85,444.47,37779.950000000004
2025-03-16,East,Product D,139,17.66,2454.7400000000002
2025-02-12,East,Product D,99,481.17,47635.83
2025-04-18,North,Product C,184,143.31,26369.04
2025-04-09,West,Product C,86,169.33,14562.380000000001
2025-05-05,West,Product A,119,201.83,24017.77
2025-01-29,North,Product C,188,239.45,45016.6
2025-01-22,South,Product C,5,115.99,579.9499999999999
2025-02-21,South,Product B,164,378.89,62137.96
2025-03-14,North,Product A,164,468.13,76773.31999999999
2025-04-12,South,Product B,80,415.45,33236.0
2025-02-19,West,Product B,127,484.58,61541.659999999996
2025-01-20,East,Product A,15,154.13,2311.95
2025-02-22,West,Product D,151,98.09,14811.59
2025-04-11,East,Product B,49,131.12,6424.88
2025-03-02,South,Product D,87,109.39,9516.93
2025-03-20,West,Product B,153,280.3,42885.9
2025-01-04,West,Product D,111,245.55,27256.050000000003
2025-01-13,North,Product D,84,95.2,7996.8
2025-04-21,East,Product C,121,462.41,55951.61
2025-01-21,South,Product B,19,329.6,6262.400000000001
2025-02-16,West,Product A,186,174.05,32373.300000000003
2025-02-24,West,Product C,200,99.55,19910.0
2025-02-18,North,Product E,102,24.42,2490.84
2025-02-17,North,Product D,26,139.32,3622.3199999999997
2025-04-18,North,Product D,49,362.29,17752.210000000003
2025-04-30,West,Product E,54,394.83,21320.82
2025-04-22,South,Product B,178,28.69,5106.820000000001
2025-04-13,West,Product A,87,86.49,7524.629999999999
2025-02-05,South,Product E,50,267.05,13352.5
2025-05-02,South,Product A,29,47.34,1372.8600000000001
2025-04-07,North,Product B,129,116.82,15069.779999999999
2025-04-13,South,Product D,172,185.46,31899.120000000003
2025-01-01,North,Product E,34,337.62,11479.08
2025-01-29,West,Product A,163,217.33,35424.79
2025-01-04,East,Product B,149,384.23,57250.270000000004
2025-03-05,West,Product A,131,461.99,60520.69
2025-04-18,North,Product C,56,246.02,13777.12
2025-03-23,North,Product C,116,206.61,23966.760000000002
2025-04-21,West,Product B,77,256.48,19748.960000000003
2025-03-08,West,Product A,155,494.05,76577.75
2025-01-01,West,Product E,197,457.3,90088.1
2025-04-04,East,Product E,192,184.27,35379.840000000004
2025-02-07,East,Product E,40,154.73,6189.2
2025-02-06,North,Product E,32,283.02,9056.64
2025-01-22,North,Product E,45,183.02,8235.9
2025-03-01,North,Product B,70,83.93,5875.1
2025-03-24,West,Product D,42,56.53,2374.26
2025-02-18,West,Product B,53,361.42,19155.260000000002
2025-02-22,West,Product D,66,482.87,31869.420000000002
2025-04-24,North,Product A,118,252.84,29835.12
2025-02-08,East,Product D,97,68.77,6670.69
2025-05-03,North,Product B,99,159.04,15744.96
2025-03-20,West,Product B,72,97.7,7034.400000000001
2025-04-27,South,Product D,65,222.87,14486.550000000001
2025-04-20,East,Product D,117,320.12,37454.04
2025-04-20,West,Product E,160,396.51,63441.6
2025-03-11,South,Product B,16,384.45,6151.2
2025-01-19,South,Product A,174,141.28,24582.72
2025-03-15,East,Product D,30,43.5,1305.0
2025-04-02,South,Product D,120,424.15,50898.0
2025-05-02,East,Product E,40,351.11,14044.400000000001
2025-02-08,North,Product A,95,60.63,5759.85
2025-02-17,South,Product A,1,478.62,478.62
2025-03-05,West,Product C,187,250.6,46862.2
2025-01-09,East,Product D,51,378.43,19299.93
2025-03-07,West,Product D,140,160.01,22401.399999999998
2025-03-11,North,Product A,182,225.46,41033.72
2025-04-02,West,Product C,17,131.31,2232.27
2025-02-16,West,Product E,158,135.6,21424.8
2025-04-14,South,Product E,164,272.64,44712.96
2025-03-06,East,Product D,143,100.79,14412.970000000001
2025-04-06,East,Product C,119,167.08,19882.52
2025-02-14,East,Product A,76,246.07,18701.32
2025-03-25,South,Product D,20,344.03,6880.599999999999
2025-04-20,East,Product B,36,346.24,12464.64
2025-01-04,East,Product C,155,467.89,72522.95
2025-01-15,South,Product A,24,442.27,10614.48
2025-01-21,North,Product B,167,244.25,40789.75
2025-04-20,East,Product A,84,465.34,39088.56
2025-01-27,East,Product E,104,95.25,9906.0
2025-02-14,North,Product D,190,380.3,72257.0
2025-03-21,West,Product E,18,213.06,3835.08
2025-01-09,North,Product E,180,397.43,71537.4
2025-02-09,North,Product B,151,438.29,66181.79000000001
2025-04-01,North,Product C,126,382.17,48153.420000000006
2025-03-22,West,Product D,104,287.27,29876.079999999998
2025-04-14,West,Product D,168,484.57,81407.76
2025-01-15,South,Product B,184,327.37,60236.08
2025-01-20,North,Product E,58,349.2,20253.6
2025-04-17,East,Product A,85,294.4,25023.999999999996
2025-03-27,South,Product E,180,338.9,61001.99999999999
2025-01-27,North,Product B,92,201.16,18506.72
2025-02-12,West,Product A,176,152.72,26878.72
2025-02-11,West,Product B,161,400.15,64424.149999999994
2025-02-12,West,Product C,73,214.49,15657.77
2025-03-14,West,Product E,79,165.09,13042.11
2025-01-19,West,Product C,159,87.05,13840.949999999999
2025-01-08,East,Product D,74,472.68,34978.32
2025-02-19,East,Product A,170,20.92,3556.4
2025-01-03,South,Product A,64,379.15,24265.6
2025-04-25,West,Product C,146,486.92,71090.32
2025-03-21,South,Product A,11,183.08,2013.88
2025-01-24,South,Product A,155,151.04,23411.199999999997
2025-02-24,South,Product A,95,299.48,28450.600000000002
2025-05-05,West,Product E,46,128.82,5925.719999999999
2025-04-25,East,Product D,146,140.91,20572.86
2025-03-29,South,Product E,168,249.81,41968.08
2025-02-10,South,Product C,125,348.51,43563.75
2025-01-19,East,Product C,68,274.3,18652.4
2025-03-08,East,Product A,80,453.74,36299.2
2025-02-15,South,Product B,82,394.96,32386.719999999998
2025-04-29,South,Product D,51,427.56,21805.56
2025-01-24,West,Product C,176,310.1,54577.600000000006
2025-01-19,North,Product B,174,335.63,58399.62
2025-02-18,East,Product A,9,285.99,2573.91
2025-04-27,North,Product D,56,294.52,16493.12
2025-04-15,West,Product E,26,195.79,5090.54
2025-05-03,North,Product A,45,332.61,14967.45
2025-02-16,West,Product A,167,130.35,21768.45
2025-01-09,East,Product C,146,433.95,63356.7
2025-04-03,North,Product E,79,265.07,20940.53
2025-02-23,East,Product D,163,133.0,21679.0
2025-04-16,North,Product B,187,179.44,33555.28
2025-02-02,North,Product E,58,387.11,22452.38
2025-01-02,North,Product D,32,234.98,7519.36
2025-04-06,East,Product C,17,103.64,1761.88
2025-02-12,East,Product C,165,394.7,65125.5
2025-03-21,North,Product E,50,59.39,2969.5
2025-03-06,East,Product D,106,232.38,24632.28
2025-01-20,North,Product D,80,59.01,4720.8
2025-01-18,West,Product B,144,244.09,35148.96
2025-04-08,East,Product D,50,429.25,21462.5
2025-04-24,North,Product E,64,342.45,21916.8
2025-02-14,West,Product C,38,211.82,8049.16
2025-04-22,East,Product C,59,91.42,5393.78
2025-02-23,East,Product E,60,124.49,7469.4
2025-01-01,West,Product E,105,36.79,3862.95
2025-03-24,North,Product E,153,201.07,30763.71
2025-03-09,North,Product E,130,323.49,42053.700000000004
2025-03-11,West,Product E,151,99.22,14982.22
2025-03-29,South,Product C,53,186.62,9890.86
2025-04-19,South,Product B,153,200.54,30682.62
2025-02-01,North,Product D,85,155.39,13208.15
2025-01-06,West,Product E,141,321.35,45310.350000000006
2025-01-19,North,Product D,46,291.32,13400.72
2025-05-02,East,Product D,86,230.58,19829.88
2025-04-22,West,Product D,44,444.38,19552.72
2025-01-05,North,Product B,195,178.91,34887.45
2025-02-23,South,Product C,48,23.88,1146.24
2025-02-07,West,Product C,121,352.7,42676.7
2025-02-03,South,Product E,101,240.28,24268.28
2025-01-31,North,Product D,69,423.37,29212.53
